,name,amenity,lat,lon
12653,Andina Tasting Lounge,pub,49.2834684,-123.0736709
12658,,vending_machine,49.0119864,-122.4651936
12660,,vending_machine,49.0100593,-122.4523375
12665,,vending_machine,49.0118264,-122.4500468
12677,Matchstick,cafe,49.2743949,-123.1262124
12680,Marble Slab Creamery,ice_cream,49.1983722,-122.9781715
12683,Xing Fu Tang,cafe,49.2545199,-123.1149885
12688,Kyle's Cafe,cafe,49.2609647,-123.0699741
12693,Moby Dick,fast_food,49.0177554,-122.7936308
12696,McDonald's,fast_food,49.3273947,-123.072432
12697,Starbucks,cafe,49.3242961,-123.0725862
12699,Blenz,cafe,49.3219602,-123.0725372
12706,Brazza Gelato & Coffee,cafe,49.325842,-123.071965
12710,Tim Hortons,cafe,49.3225344,-123.0726516
12716,Queens Cross,pub,49.3363613,-123.0721597
12718,Gator's Pub,pub,49.0488243,-122.2892706
12719,Vicinity Lounge,bar,49.0488518,-122.2892374
12720,Subway,fast_food,49.1201645,-122.8449823
12737,Oui Coffee House,cafe,49.2809219,-123.0144956
12738,In the Moment Coffee,cafe,49.281261,-123.0254265
12742,Kanaka Creek Coffee,cafe,49.1876471,-122.5522712
12745,,vending_machine,49.0503581,-122.3192032
12753,Starbucks,cafe,49.2812597,-123.0536749
12754,FreshSlice,fast_food,49.2812597,-123.0537245
12760,A&W,fast_food,49.1485331,-123.1825159
12762,Abdul's BBQ,fast_food,49.2803398,-123.1072667
12763,Yak & Yeti Bistro,fast_food,49.2683055,-123.1723907
12764,Everyday Sushi,fast_food,49.2636878,-123.2113535
12766,The Cove Pub,fast_food,49.2687846,-123.1852151
12768,Big Rock Café,cafe,49.1743008,-123.1462035
12769,Best Neighbors,fast_food,49.2514267,-123.1272648
12770,Zia's Café and Grill,cafe,49.181342,-123.0733524
12771,Starbucks,cafe,49.2621866,-123.2501357
12784,Lynn Canyon Café,cafe,49.3432812,-123.0187015
12787,Starbucks,cafe,49.1644966,-122.6648037
12788,Waves Coffee House,cafe,49.2020911,-122.9103538
12790,Prado Cafe,cafe,49.2671957,-123.0694571
12792,Bubble World,fast_food,49.2790841,-122.7942619
12794,Café Vibrato,cafe,49.2365916,-122.8529988
12796,Pearl Fever,cafe,49.2367487,-122.8529918
12798,Quiznos Club,fast_food,49.2367894,-122.8529883
12799,Taco Del Mar,fast_food,49.2366392,-122.8529962
12800,,cafe,49.2486982,-122.8648772
12804,Townhall Public House,pub,49.2368807,-122.8719474
12808,Ethical Bean Café,cafe,49.2727336,-123.0284788
12817,Elysian Coffee Roasters,cafe,49.2645304,-123.1050298
12820,Canterbury Coffee,cafe,49.181473,-123.0709386
12825,Timbertrain,cafe,49.2839055,-123.1094962
12828,Meatball Kitchen,fast_food,49.2830143,-123.1091786
12832,Bamboo Cafe,cafe,49.2837399,-123.1092308
12834,Pub 340,bar,49.2828092,-123.1092642
12837,Max's Deli & Bakery,cafe,49.1957833,-123.1849821
12845,Triple-O's,fast_food,49.163569,-122.406059
12866,Industrial Park Sandwich Works,fast_food,49.1021957,-122.4862924
12882,Espresso Hut,cafe,49.3795281,-123.3325118
12897,Subway,fast_food,49.2792636,-123.1078464
12898,Tim Hortons,cafe,49.2809701,-123.107834
12900,The Narrow Lounge,pub,49.2683292,-123.1003762
12908,Two Parrots,bar,49.2769507,-123.1261599
12909,Fritz's European Fry House,fast_food,49.2772949,-123.1266675
12910,Freshslice Pizza,fast_food,49.2776678,-123.1266852
12913,Caffè Cittadella,cafe,49.264819,-123.1172519
12914,Subway,fast_food,49.2713215,-122.755135
12916,Pappa Leo's Pizza,fast_food,49.2717188,-122.7571278
12917,Little Caesars,fast_food,49.2718087,-122.7556464
12918,John's Chicken,fast_food,49.2718577,-122.7558811
12921,Starbucks,cafe,49.2706869,-122.755531
12923,PappaRoti,cafe,49.2888664,-123.1311016
12927,Pokébar,fast_food,49.2800579,-123.1309152
12929,Austin Fish & Chips,cafe,49.2174816,-122.5924808
12932,Nuvola Gelato & Dolci,ice_cream,49.2808343,-122.996993
12938,Popeyes,fast_food,49.1209902,-122.663999
12939,McDonald's,fast_food,49.1212328,-122.6617515
12941,Tiger Sugar,cafe,49.1706498,-123.1326433
12961,Café Exotica,cafe,49.211467999999996,-122.9200222
12968,Moonrakers Pub,pub,49.2119854,-122.9211331
12977,River's Reach Pub,pub,49.2094623,-122.9160017
12978,Couzie's Cafe & Catering,cafe,49.21193,-122.9206054
12980,The Cone Zone,ice_cream,49.2130562,-122.9199974
12982,McDonald's,fast_food,49.2122195,-122.9189089
12988,Tim Hortons,cafe,49.2154085,-122.9240433
12989,Pizza Pizza,fast_food,49.2124536,-122.919196
12992,Waves Coffee,cafe,49.2131142,-122.9200555
12995,Granada 2 for 1 Pizza Ltd,fast_food,49.2154924,-122.9230443
13001,Mediterranean Donair House,fast_food,49.2151421,-122.9225823
13010,Subway,fast_food,49.2122877,-122.9190262
13013,Coming Home,cafe,49.2153812,-122.9228721
13025,Little Caesars,fast_food,49.1557928,-122.9128469
13036,Menchie's,ice_cream,49.1374424,-122.8917347
13039,Ballyhoo Public House,pub,49.2822225,-123.1241191
13047,Freshslice Pizza,fast_food,49.1916628,-122.82362
13067,Streetcar Tasting Room,bar,49.3112298,-123.0780215
13074,Pearl Fever Tea House,cafe,49.274973,-122.7909938
13078,Squish Juicery,cafe,49.2661564,-122.7727844
13081,McDonald's,fast_food,49.2650869,-122.776261
13083,Pizza64,fast_food,49.2667209,-122.7778055
13088,Xing Fu Tang,cafe,49.2127759,-123.1401871
13094,Purdy's Chocolates,ice_cream,49.0493247,-122.3121553
13095,Starbucks,cafe,49.0498535,-122.3111436
13096,Starbucks,cafe,49.0369738,-122.3114264
13098,Domino's Pizza,fast_food,49.0522409,-122.3253254
13107,Granville Island Brewing Taproom,pub,49.2705549,-123.1356713
13110,strEATS Aldergrove,fast_food,49.0592295,-122.4922766
13119,Blarney Stone,pub,49.2827946,-123.1041486
13120,Lotus Seed Vegan,cafe,49.2631683,-123.1208683
13126,freshii,fast_food,49.0412018,-122.2206368
13133,Yopo,fast_food,49.2760108,-123.1219029
13136,Menchie's Frozen Yogourt,fast_food,49.2753352,-123.1237311
13137,The New Oxford,bar,49.2757085,-123.1222873
13139,O-Cha Tea Bar,cafe,49.2761071,-123.1217571
13141,The Keefer,bar,49.2796198,-123.1013261
13144,Balila,fast_food,49.2798076,-123.1267669
13146,Small Victory,cafe,49.2764571,-123.1212148
13152,Greenhorn Espresso Bar,cafe,49.2866311,-123.1340267
13153,,vending_machine,49.2730868,-123.0996251
13154,,vending_machine,49.2730843,-123.0996032
13167,JJ Bean,cafe,49.28207,-123.1137317
13168,Field & Social,cafe,49.2819959,-123.1136208
13170,Blenz Coffee,cafe,49.2868125,-123.1131691
13171,Mediterranean Grill,cafe,49.2877383,-123.1408632
13260,K Pop Bubble Tea,cafe,49.1912858,-122.8085132
13265,Chancho Tortilleria,fast_food,49.2761708,-123.1249057
13269,Bella Gelateria,ice_cream,49.2878268,-123.1162114
13270,Subway,fast_food,49.263802,-123.1405911
13271,Tim Hortons,cafe,49.2638336,-123.1407841
13283,Subway,fast_food,49.1203766,-122.8923201
13284,Little Caesars,fast_food,49.1206338,-122.8917794
13295,Dairy Queen,fast_food,49.0308509,-123.0691854
13307,Wood N Frog Coffee Company,cafe,49.024524,-123.0664854
13310,Domino's Pizza,fast_food,49.0899836,-123.0829956
13318,Stir Coffee House,cafe,49.0903529,-123.0826484
13319,Burger King,fast_food,49.1904248,-122.8448935
13327,Milltown Bar & Grill,bar,49.202401,-123.1442022
13328,Starbucks,cafe,49.2195226,-123.0410962
13329,A&W,fast_food,49.2192667,-123.0408347
13330,Subway,fast_food,49.2188696,-123.0401823
13370,Popeyes,fast_food,49.1188015,-122.8237596
13371,Subway,fast_food,49.1187754,-122.8241543
13372,Triple O's,fast_food,49.1187811,-122.8245367
13375,Subway,fast_food,49.1337792,-122.8411903
13377,Chicken World,fast_food,49.1337664,-122.8393167
13387,Burger King,fast_food,49.138246,-122.8450644
13389,Kelly's Pub,pub,49.1342493,-122.8450804
13399,Little Caesars,fast_food,49.3163612,-122.9706521
13401,A&W,fast_food,49.3164521,-122.969311
13402,Subway,fast_food,49.3162935,-122.9711673
13409,Starbucks,cafe,49.2578202,-123.1682797
13411,The Wolf and Hound,pub,49.2644903,-123.1842004
13412,McDonald's,fast_food,49.2640388,-123.178066
13414,Starbucks,cafe,49.2641628,-123.1663008
13415,Manchester Public Eatery,pub,49.2639431,-123.1492041
13418,Blenz Coffee,cafe,49.2771432,-123.1264714
13419,Starbucks,cafe,49.2799212,-123.1178938
13422,Waves Coffee House,cafe,49.2807244,-123.1224892
13423,Lennox Pub,pub,49.281145,-123.119819
13432,Prego Cofee,cafe,49.2750713,-123.1333344
13438,McDonald's,fast_food,49.2666817,-123.2425065
13442,Starbucks,cafe,49.2632231,-123.1389199
13443,Blenz Coffee,cafe,49.2634549,-123.1383566
13448,Starbucks,cafe,49.2654797,-123.1382778
13450,Tim Hortons,fast_food,49.0251321,-122.2661425
13451,Wendy's,fast_food,49.0249879,-122.2661425
13453,Abbey Road Taphouse,pub,49.0356296,-122.2689408
13454,Tim Hortons,cafe,49.1346168,-122.303079
13456,Subway,fast_food,49.1498513,-122.2556226
13463,Russel Brewing Company,pub,49.2642338,-123.1725691
13465,Starbucks,cafe,49.2639716,-123.1702755
13468,Thomas Haas,cafe,49.2641245,-123.1632742
13469,Platform 7,cafe,49.2637397,-123.1578123
13470,Evelyn's Coffee and Grill,fast_food,49.2637096,-123.1545909
13472,Solaris Coffee,cafe,49.2636686,-123.1485129
13474,Starbucks,cafe,49.263547,-123.1443925
13476,Storm Crow Alehouse,pub,49.2638288,-123.1416759
13481,Xing Fu Tang,cafe,49.2832473,-123.1164016
13501,Subway,fast_food,49.2626769,-123.0904448
13545,Starbucks,cafe,49.336065,-123.0376173
13546,49th Parallel Café & Lucky's Donuts,cafe,49.2591422,-123.100838
13547,Starbucks,cafe,49.258523,-123.1008804
13551,McDonald's,fast_food,49.0591051,-122.4938845
13556,,cafe,49.2488206,-123.0006681
13557,The Stand,cafe,49.2501092,-123.0015799
13558,Tim Hortons,cafe,49.2502546,-123.0016169
13559,Habitat,pub,49.2514468,-123.0017365
13560,Habitat Pub,cafe,49.2513348,-122.99947710000001
13561,,cafe,49.2511737,-123.000389
13563,Tim Hortons Express,cafe,49.2540202,-123.0014179
13568,,food_court,49.2681865,-123.0007593
13570,Wicked Cafe,cafe,49.265473,-123.135885
13596,Delux Pizza & Donair,fast_food,49.0451912,-122.2930634
13597,Subway,fast_food,49.2804593,-123.1219022
13600,Grain Tasting Bar,bar,49.2852025,-123.1203437
13602,The Press Cafe and Store,cafe,49.0271581,-122.2826275
13603,A&W,fast_food,49.26262,-122.8383183
13604,Subway,fast_food,49.2631825,-122.8402209
13605,Pizza One,fast_food,49.2630737,-122.8402128
13612,Anytime Coffee,cafe,49.2042222,-122.8752585
13617,Loudmouth Brewing,bar,49.0491957,-122.3807688
13631,Jenjudan,cafe,49.2316937,-123.0296352
13632,Exposure Bubble Tea,cafe,49.1805293,-123.1347245
13635,Bobii Frutii,cafe,49.1786845,-123.1355283
13661,Common Good Ice Cream Lounge,ice_cream,49.0502884,-122.2899865
13662,Trafiq,cafe,49.2473437,-123.1009465
13663,Subway,fast_food,49.1036721,-122.492054
13664,Starbucks,cafe,49.3134274,-123.0773573
13666,Crimson Café,cafe,49.0488712,-122.2892378
13667,duft & co. bakehouse,cafe,49.0498169,-122.2901256
13668,Tracy Cakes,cafe,49.0499786,-122.2901273
13672,Subway,fast_food,49.048636,-122.2926136
13675,Starbucks,cafe,49.1910007,-122.8446255
13676,Tim Hortons,cafe,49.1864097,-122.8502764
13677,Church's Chicken,fast_food,49.1989332,-122.81025700000001
13679,Jolly Mac's,pub,49.1989911,-122.8115444
13690,Subway,fast_food,49.1852228,-122.8005841
13701,Menchie's,ice_cream,49.2010176,-122.9172377
13707,Papa Murphy's,fast_food,49.1245208,-122.7021725
13708,Starbucks,cafe,49.1247533,-122.7029021
13711,Peachwave Frozen Yogurt,ice_cream,49.1244634,-122.7042199
13714,Coastal Coffee House,cafe,49.1048977,-122.6514907
13718,Finest Cup,cafe,49.1597797,-122.7792854
13730,Cafe de Gourmet,cafe,49.0906592,-123.084131
13732,Localz,cafe,49.0908426,-123.085357
13734,Sara's,ice_cream,49.091498,-123.0845299
13744,16th Avenue Cafe,cafe,49.256999,-123.1270226
13757,Verandah Cafe by the Beach,cafe,49.016249,-122.7852935
13758,Watts East Beach Cafe,cafe,49.0167111,-122.7898448
13761,Sand Piper Pub,pub,49.016786,-122.7904237
13763,Leieve Tea,cafe,49.0168093,-122.7905794
13764,Heaven's Angels Ice Cream Gifts & Gelato,ice_cream,49.0170484,-122.7913535
13765,Beach Break Pizza,fast_food,49.0169752,-122.7911321
13768,Baja Cantina,fast_food,49.0174182,-122.7925272
13771,Sandcastle Sea Shoppe,ice_cream,49.0173797,-122.7924
13772,The Whales Tail,fast_food,49.0173592,-122.7923408
13773,Spiritual Ingredients,cafe,49.0174963,-122.79276
13774,Coney Island Fish and Chips,fast_food,49.0176988,-122.7934364
13777,Famous ROME Ice Cream,ice_cream,49.0172035,-122.79182
13778,Fishboat,fast_food,49.0174598,-122.7926516
13779,Little Ass Burrito Bar,fast_food,49.0173401,-122.7922826
13827,Booster Juice,fast_food,49.220638,-122.6556085
13828,Domino's Pizza,fast_food,49.2208931,-122.6566261
13832,McDonald's,fast_food,49.2210405,-122.655669
13837,Starbucks,cafe,49.2200672,-122.6569634
13839,A&W,fast_food,49.2182625,-122.6446616
13841,Hello Bubble,cafe,49.2196368,-122.646693
13842,Little Caesars,fast_food,49.2198076,-122.646793
13852,Craft Restaurant & Bar,pub,49.2705733,-123.1063824
13853,Quiznos,fast_food,49.0242968,-122.267178
13854,McDonald's,fast_food,49.0353251,-122.2697044
13857,Dead Frog Tasting Room,bar,49.163033,-122.6667471
13859,Central City Beer Store,bar,49.2098846,-122.8633483
13864,Starbucks,cafe,49.285758,-123.1116688
13867,Numbers,bar,49.2796989,-123.1303992
13871,Pajo's Fish and Chips,fast_food,49.1253394,-123.1922576
13874,Mac's + Subway,fast_food,49.2537113,-122.9184977
13875,Sushi joint,fast_food,49.2538794,-122.9185728
13883,Subway,fast_food,49.2541175,-122.893757
13889,,fast_food,49.2750595,-123.2066651
13891,Spanish Banks East Concession,fast_food,49.2762862,-123.2149049
13911,Dairy Queen,fast_food,49.2359278,-123.0447153
13926,Monkey 9 Brewing,pub,49.1347397,-123.0646481
13929,Steamworks Tap Room & Cold Beer Sales,bar,49.2740458,-123.019672
13941,West of Java Cafe,cafe,49.3116435,-123.0784649
13942,Starbucks,cafe,49.2687866,-123.0005841
13949,Starbucks,cafe,49.1985695,-122.779565
13950,Subway,fast_food,49.1985703,-122.779451
13955,The Dainty Dish,fast_food,49.0496214,-122.2950372
13961,The Union,pub,49.2777673,-123.0989237
13963,49th Parallel Café & Lucky's Doughnuts,cafe,49.2860362,-123.1230296
13971,Doux Crêpes,cafe,49.2743631,-123.1268723
13979,Subway,fast_food,49.120381,-122.6629612
13985,Corner Cafe,cafe,49.1047723,-122.6852361
13993,KFC,fast_food,49.1631911,-122.6612483
13994,Dairy Queen,fast_food,49.1631557,-122.6618859
13996,Wired Monk,cafe,49.1624879,-122.6594592
14001,Mozart Bakery and Café,cafe,49.1633855,-122.658366
14005,,biergarten,49.0465208,-122.2871385
14006,One Saigon,fast_food,49.2808277,-123.1247845
14008,Take Five Cafe,cafe,49.2238335,-122.8926135
14011,Mustang's,pub,49.0607423,-122.4948144
14015,,cafe,49.0584381,-122.4944791
14017,Booster Juice,fast_food,49.0581533,-122.4939241
14031,Tim Hortons,cafe,49.2875882,-123.1216196
14032,Triple O's,fast_food,49.2866181,-123.1209638
14036,,food_court,49.2866636,-123.1207948
14037,,food_court,49.2866951,-123.118759
14038,Tim Hortons,cafe,49.249466,-123.1156479
14050,White Spot Drive Thru,fast_food,49.0400563,-122.3380026
14052,The Original Beanery,cafe,49.2636844,-123.2393409
14057,Burrard Public House,pub,49.2769812,-122.857362
14066,Kind Cafe,cafe,49.2577988,-123.1009212
14068,Fufú Café,cafe,49.2633404,-123.132654
14069,Castella Cheesecake,cafe,49.2857878,-123.1269044
14075,Vera's Burger Shack,fast_food,49.2795194,-123.1301024
14076,Molli Cafe,cafe,49.2787557,-123.1301016
14077,Starbucks,cafe,49.2803846,-123.1309375
14084,A&W,fast_food,49.0418988,-123.0829669
14085,Subway,fast_food,49.0406229,-123.0871553
14087,Wendy's,fast_food,49.0404467,-123.0878766
14088,Menchie's,ice_cream,49.0410151,-123.0874949
14090,Starbucks,cafe,49.0414779,-123.0868778
14092,Arby's,fast_food,49.0399045,-123.0888623
14093,Tim Hortons,cafe,49.0404879,-123.0897972
14097,Popeyes,fast_food,49.2546597,-122.7379001
14098,Burger King,fast_food,49.2533322,-122.7403668
14100,A&W,fast_food,49.2533171,-122.7374497
14109,V+Club,bar,49.1727356,-123.1351834
14116,Pearl Fever Tea House,cafe,49.190232,-122.8000771
14124,Hayan Mug,cafe,49.2519791,-123.100768
14126,KingSize Bubble Tea & Games,cafe,49.2463221,-123.1014214
14128,Freshslice Pizza,fast_food,49.2468654,-123.1013909
14133,Matchstick,cafe,49.2418836,-123.1016621
14135,Dairy Queen,fast_food,49.2594216,-123.1008786
14145,JJ Bean Coffee Roasters,cafe,49.3084237,-123.042059
14149,Starbucks,cafe,49.3087172,-123.0423878
14150,The Green Moustache Organic Café,cafe,49.3120491,-123.0795445
14155,McDonald's,fast_food,49.3102299,-123.0836006
14156,CACAO 70 Sweet House,cafe,49.3099781,-123.0827907
14163,Subway,fast_food,49.3208761,-123.0721449
14167,Tony's Coffee,cafe,49.2636404,-123.1220797
14195,Mac Falafel,fast_food,49.2638061,-123.1854424
14207,One Under Vancouver,bar,49.2847445,-123.114506
14208,TAP shack Eatery,bar,49.2897968,-123.1212582
14218,Church's Chicken,fast_food,49.1562658,-122.8899699
14221,Select Pizza,fast_food,49.1562688,-122.8896319
14227,Prime Hut Pizza,fast_food,49.1741418,-122.8906329
14240,Sharetea,cafe,49.232398,-123.0255075
14241,TTOB,cafe,49.2556064,-123.1149305
14245,Sharetea,cafe,49.1874924,-123.1314015
14246,TTOB,cafe,49.1871801,-123.1243051
14248,Snowy Village,cafe,49.1786003,-123.1279026
14249,Canadian 2 For 1 Pizza,fast_food,49.1785178,-123.1284944
14254,The Bubble Tea Shop,cafe,49.1797165,-123.1392749
14260,Subway,fast_food,49.2703957,-123.105986
14262,The Bubble Tea Shop,cafe,49.2696863,-123.1063556
14263,Blenz Coffee,cafe,49.2694623,-123.1063731
14267,Starbucks,cafe,49.2642321,-123.1144869
14285,Tim Hortons,cafe,49.2812759,-123.0464917
14287,33 Brewing Experiment,bar,49.2639071,-123.1055201
14288,33 Acres Brewing,bar,49.2639071,-123.1053136
14289,Sciué,cafe,49.2853345,-123.1122226
14290,,fast_food,49.1978275,-123.1783983
14292,76 Pizza,fast_food,49.049845,-122.3047476
14296,JJ Bean,cafe,49.2701097,-123.1091957
14300,Vera's Burgers,fast_food,49.2657903,-123.2432178
14301,Subway,fast_food,49.2659168,-123.2431691
14302,A&W,fast_food,49.2664689,-123.2433848
14303,Pizza Garden,fast_food,49.2664557,-123.2434869
14305,Caffè Artigiano,cafe,49.2876852,-123.1205021
14306,Tim Horton's,fast_food,49.24921,-122.8687714
14314,Bankrupt Social Spot,pub,49.0475617,-122.2919239
14324,Gator's Pub,pub,49.0485387,-122.289184
14328,Starbucks,cafe,49.2792817,-123.1169322
14329,Starbucks,cafe,49.2772564,-123.1187373
14330,Starbucks,cafe,49.2768092,-123.1148343
14341,McDonald's,fast_food,49.2811772,-122.9944375
14342,McDonald's,fast_food,49.2808356,-123.0305122
14343,Oscar's Pub,pub,49.2809539,-123.023841
14344,Dairy Queen,fast_food,49.281211,-123.011999
14345,Starbucks,cafe,49.2812108,-123.0121616
14351,,vending_machine,49.3756086,-123.2718238
14352,The Snug Cafe,cafe,49.3794956,-123.3349766
14355,Tim Hortons,cafe,49.278021,-122.9094238
14356,A&W,fast_food,49.278183,-122.9104651
14362,Pizza Hut Delivery,fast_food,49.0411852,-122.2205715
14372,O'Hare's Gastropub,pub,49.1339963,-123.1692444
14376,Papa Donair,fast_food,49.2590436,-122.8925281
14383,Chatime,cafe,49.2809895,-123.0488387
14399,Little Caesars,fast_food,49.0509334,-122.3384838
14401,Perk City Coffee House,cafe,49.0506725,-122.3384403
14403,Southern Spices,fast_food,49.0502899,-122.338619
14450,Solo,fast_food,49.1532637,-122.8908924
14456,JJ Bean,cafe,49.2582579,-123.1008816
14503,Q Coffee,cafe,49.2357054,-123.1855062
14512,Five Corners Cafe,cafe,49.0235249,-122.8013352
14516,Siegel's Bagels,cafe,49.2720921,-123.134966
14520,3 Dogs Brewing,pub,49.0294857,-122.8013578
14532,Subway,fast_food,49.2579872,-123.1685632
14533,Subway,fast_food,49.2445676,-123.1537958
14536,Edith & Arthur Public House,pub,49.1557483,-122.7784001
14539,A&W,fast_food,49.1342573,-122.8867223
14541,KFC,fast_food,49.1352538,-122.8460589
14544,Quiznos,fast_food,49.1343232,-122.8885258
14545,Tim Hortons,cafe,49.1343267,-122.8859602
14546,KFC,fast_food,49.1343226,-122.887236
14547,Baskin-Robbins,ice_cream,49.1144809,-122.680051
14555,Tim Hortons,cafe,49.2561422,-123.1855168
14560,Solo Cafe & Fast Food,fast_food,49.0689788,-122.3593901
14561,TOP in Town Pizza,fast_food,49.0692612,-122.3594772
14567,,vending_machine,49.1202524,-122.661394
14572,Tim Hortons,cafe,49.2830656,-123.1164538
14581,Subway,fast_food,49.1700001,-123.1377348
14584,Amazon Locker,vending_machine,49.3260756,-123.1426756
14594,,vending_machine,49.0897737,-122.8615652
14597,Finch and Barley,pub,49.3098238,-123.0735886
14599,North Point Tasting Room,bar,49.3095923,-123.07305
14600,Perverted Ice-Cream,ice_cream,49.2848162,-123.1247532
14601,Beard Papa's,cafe,49.2217743,-122.9884902
14627,Pearl Fever Tea House,cafe,49.1192765,-122.669559
14629,Adam's crepes,cafe,49.2149813,-122.9878155
14632,Brew Street Pub,pub,49.2769132,-122.832616
14640,Subway,fast_food,49.263332,-123.1329176
14641,Panago,fast_food,49.2633326,-123.1328362
14647,Pedro's Organic Coffee House,cafe,49.270205,-123.136379
14651,Wheatberries Bakery,cafe,49.4329887,-123.4772643
14652,Rocky Point Ice Cream,ice_cream,49.2794779,-122.8494092
14653,Pajo's,fast_food,49.2800785,-122.8501
14654,Subway,fast_food,49.3737353,-123.2746745
14665,Rosemary Rocksalt,cafe,49.0451723,-122.7784676
14670,Tim Hortons,cafe,49.0308162,-122.8347837
14671,Airport Coffee Shop,cafe,49.0993546,-122.6263383
14673,Porter's Bistro & Coffee House,cafe,49.0895295,-122.6243711
14689,Field House Cafe,cafe,49.2566332,-123.2400277
14690,Subway,fast_food,49.0901287,-122.6046687
14693,Nat's New York Pizzeria,fast_food,49.2884212,-123.13986
14699,,ice_cream,49.2883139,-123.1400135
14705,,vending_machine,49.0721262,-122.8222808
14708,,vending_machine,49.0721309,-122.8222987
14709,Lost + Found Cafe,cafe,49.2819083,-123.1056595
14716,Starbucks,cafe,49.0601621,-122.4944377
14717,Subway,fast_food,49.0601181,-122.4943564
14746,Little Caesars,fast_food,49.2823104,-122.8003976
14747,The Beaver Taphouse,pub,49.2789269,-123.1231338
14752,Arby's,fast_food,49.0600466,-122.4938417
14771,Prototype Coffee,cafe,49.2812497,-123.085284
14772,Prime's Thai Tea,cafe,49.2858499,-123.1270004
14774,Beetbox,fast_food,49.2800784,-123.1309502
14775,Brickhouse,pub,49.2780156,-123.0995912
14776,Snow Angel Cafe,cafe,49.2645954,-123.008068
14777,Domino's Pizza,fast_food,49.2642976,-123.0036942
14781,BlackBall Taiwanese Dessert,cafe,49.1874942,-123.1315748
14782,Hanlin Tea House,cafe,49.1874965,-123.1302133
14786,Eclettico Art & Coffee,cafe,49.2478937,-123.089967
14789,Tim Hortons,cafe,49.2057308,-123.0105665
14790,Quesada,fast_food,49.2059018,-123.0110355
14796,Chatime,cafe,49.2310932,-123.155862
14801,Chase Tea,cafe,49.2346961,-123.153812
14809,Plaza Premium Lounge,bar,49.1926913,-123.1815539
14810,Carl's Jr.,fast_food,49.1926706,-123.1808659
14811,Green Bean Cafe,cafe,49.1926574,-123.1811535
14813,Stanley Park Taphouse,pub,49.192278,-123.1802289
14815,Starbucks,cafe,49.192354,-123.1801464
14817,Vino Volo,pub,49.1928061,-123.1819413
14818,Java U,cafe,49.1923624,-123.1840097
14822,Off the Grid Waffle Cafe,cafe,49.2306058,-123.0908166
14852,Panago,fast_food,49.1332371,-123.158294
14853,Be Fresh Market,cafe,49.270577,-123.148057
14854,McDonald's,fast_food,49.2157729,-122.5910456
14855,A&W,fast_food,49.2162564,-122.5898977
14856,Subway,fast_food,49.0274027,-122.2659324
14859,McDonald's,fast_food,49.0580197,-122.3767398
14860,Tim Hortons,cafe,49.0580291,-122.3771818
14861,Wendy's,fast_food,49.0604509,-122.38281
14862,Tim Hortons,fast_food,49.0605563,-122.38281
14864,Kitsilano Beach Cafe,cafe,49.2730547,-123.157463
14866,Starbucks,cafe,49.2319246,-123.1168641
14872,McDonald's,fast_food,49.2788511,-123.1156891
14891,Tilbury Shop,cafe,49.1393972,-123.0130154
14895,Barnside Brewery Co.,pub,49.1122045,-123.0389345
14898,Dairy Queen,fast_food,49.2272788,-123.0001497
14899,Mr. Pretzels,cafe,49.2273343,-123.0000498
14904,Camy's Pizza,fast_food,49.1774952,-122.8661941
14905,Subway,fast_food,49.1767465,-122.866574
14906,Chicken World,fast_food,49.1767588,-122.8668691
14914,,vending_machine,49.2651675,-123.0106762
14915,,vending_machine,49.2658458,-123.0112301
14922,Signature Sports Bistro,bar,49.0375904,-122.3349289
14926,Noodle Box,fast_food,49.2681702,-123.1469926
14927,CoCo Fresh Tea & Juice,cafe,49.220423,-122.9733465
14928,Xing Fu Tang,cafe,49.2203613,-122.9730718
14929,TEA18,cafe,49.2202923,-122.9727403
14932,Church's Chicken,fast_food,49.2512037,-122.8925446
14933,Bubble World,cafe,49.2513964,-122.8925708
14934,CoCo Fresh Tea & Juice,cafe,49.2492777,-122.8921534
14937,Starbucks,cafe,49.2596905,-123.0438986
14938,Starbucks,cafe,49.2586029,-123.0307066
14953,Tim Hortons,cafe,49.2821466,-123.1185541
14958,Marble Slab Creamery,fast_food,49.1916142,-122.9475897
14959,Wendy's,fast_food,49.0582577,-122.8024115
14960,Tim Hortons,cafe,49.058254,-122.8022881
14964,Subway,fast_food,49.2415237,-123.0577701
14970,Baskin-Robbins,ice_cream,49.374243,-123.273188
14973,Second Cup,cafe,49.2445292,-123.1257268
14974,Bean Around the World,cafe,49.2458407,-123.1269344
14986,The Kebob House,fast_food,49.2670676,-122.7774757
15004,Jugo Juice,fast_food,49.2741294,-123.121871
15006,Subway,fast_food,49.2740362,-123.1222575
15007,DQ Orange Julius,fast_food,49.2740162,-123.122343
15012,Costco Food Court,food_court,49.2787678,-123.1092628
15014,Blazing Sushi,fast_food,49.279869,-123.1068827
15029,Glenburn Soda Fountain & Confectionery,ice_cream,49.2808609,-123.0146051
15032,Domino's Pizza,fast_food,49.2813643,-123.0125369
15035,Freshslice Pizza,fast_food,49.2809182,-123.0129462
15040,Caffè Artigiano,cafe,49.2812059,-123.0063757
15058,Boba Essence,cafe,49.2700634,-123.103495
15059,Railtown Café,cafe,49.2703779,-123.1009077
15062,Umaluna Dairy-Free Gelato,ice_cream,49.2804624,-123.0986151
15063,Aubade Coffee,cafe,49.2802559,-123.0988317
